	ref	object_original	trade_original	url	object	trade
13655	18083088	2022年博罗县艾滋病防治宣传教育项目竞争性磋商公告	服务/医疗卫生和社会服务/社会服务/其他社会服务	http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/202206/t20220615_18083088.htm	年博罗县艾滋病防治宣传教育项目竞争性磋商公告	服务
13656	18077431	山东大学齐鲁医院健康楼、和平楼中央空调更新项目监理竞争性磋商公告	服务/工程咨询管理服务/工程监理服务	http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/202206/t20220614_18077431.htm	山东大学齐鲁医院健康楼和平楼中央空调更新项目监理竞争性磋商公告	服务
13657	18081877	惠州市退役军人事务局惠州烈士英名编撰出版项目竞争性磋商公告	服务/商务服务/印刷和出版服务/出版服务	http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/202206/t20220615_18081877.htm	惠州市退役军人事务局惠州烈士英名编撰出版项目竞争性磋商公告	服务
13658	18085860	武汉市公安局2022年特警支队更新配备常规装备项目竞争性磋商公告	货物/专用设备/纺织设备/其他纺织设备,货物/专用设备/化学药品和中药专用设备/化学药品和中药专用设备零部件,货物/专用设备/电工、电子专用生产设备/其他电工、电子专用生产设备	http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/202206/t20220615_18085860.htm	武汉市公安局年特警支队更新配备常规装备项目竞争性磋商公告	货物
13659	18079114	甘肃省兰州生态环境监测中心灰霾超级站和预警站运行维护竞争性磋商公告	服务	http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/202206/t20220615_18079114.htm	甘肃省兰州生态环境监测中心灰霾超级站和预警站运行维护竞争性磋商公告	服务
13660	18086015	甘肃省天水生态环境监测中心2022年生态环境监测能力提升项目公开招标公告	货物/通用设备/仪器仪表/分析仪器/环境监测仪器及综合分析装置	http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202206/t20220615_18086015.htm	甘肃省天水生态环境监测中心年生态环境监测能力提升项目公开招标公告	货物
13661	18085089	甘肃省平凉高速公路处2022年职工意外伤害险项目竞争性磋商公告	服务/其他服务	http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/202206/t20220615_18085089.htm	甘肃省平凉高速公路处年职工意外伤害险项目竞争性磋商公告	服务
13662	18078386	四川省气象服务中心安全运维服务项目竞争性磋商采购公告	服务/信息技术服务/运行维护服务/安全运维服务	http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/202206/t20220615_18078386.htm	四川省气象服务中心安全运维服务项目竞争性磋商采购公告	服务
13663	18077642	乌鲁木齐市劳动保障监察支队电梯安装项目（二次）竞争性磋商	货物/通用设备/机械设备/塑料压制液压机/起重设备/电梯,服务/维修和保养服务/空调、电梯维修和保养服务,工程/建筑安装工程/大型设备安装/电梯安装	http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/202206/t20220614_18077642.htm	乌鲁木齐市劳动保障监察支队电梯安装项目二次竞争性磋商	货物
13665	18082127	兰州市体育局甘肃省第十五届运动会火炬台采购项目竞争性磋商公告	货物/专用设备/体育设备/其他体育设备	http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/202206/t20220615_18082127.htm	兰州市体育局甘肃省第十五届运动会火炬台采购项目竞争性磋商公告	货物
13666	18082363	兰州市第五十三中学操场改造项目竞争性磋商公告	工程/修缮工程/其他建筑物、构筑物修缮	http://www.ccgp.gov.cn/cggg/dfgg/jzxcs/202206/t20220615_18082363.htm	兰州市第五十三中学操场改造项目竞争性磋商公告	工程
13684	18082253	南方医科大学中西医结合医院门诊楼中庭微改造项目成交公告	服务/其他服务	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18082253.htm	南方医科大学中西医结合医院门诊楼中庭微改造项目成交公告	服务
13685	18086099	江西省烟草公司赣州市公司石城分公司烟框采购项目中标公告	货物/橡胶、塑料、玻璃和陶瓷制品/塑料制品、半成品及辅料/塑料制品	http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18086099.htm	江西省烟草公司赣州市公司石城分公司烟框采购项目中标公告	货物
13686	18083323	北京市发展和改革委员会怀柔科学城重大项目动态跟踪和分析研判成公开比选结果公示	服务/科学研究和试验开发/社会科学研究和试验开发/社会学的研究和试验开发服务	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18083323.htm	北京市发展和改革委员会怀柔科学城重大项目动态跟踪和分析研判成公开比选结果公示	服务
13687	18082731	上海市大数据中心2022年桌面终端运维服务项目（市商务委、市知识产权局、市统计局）成交公告	货物/通用设备/计算机设备及软件/计算机软件/基础软件/数据库管理系统	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18082731.htm	上海市大数据中心年桌面终端运维服务项目市商务委市知识产权局市统计局成交公告	货物
13688	18085951	复旦大学附属眼耳鼻喉科医院浦东院区弱电交换设备中标公告	货物/通用设备/计算机设备及软件/计算机网络设备/交换设备/其他交换设备	http://www.ccgp.gov.cn/cggg/zygg/zbgg/202206/t20220615_18085951.htm	复旦大学附属眼耳鼻喉科医院浦东院区弱电交换设备中标公告	货物
13689	18084328	中南大学湘雅二医院PET-CT机房改造项目成交公告	工程/装修工程	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18084328.htm	中南大学湘雅二医院机房改造项目成交公告	工程
13690	18085977	江苏省消防救援总队训练与战勤保障支队2022年度食材供货及配送服务项目中标公告	服务/住宿和餐饮服务/餐饮服务	http://www.ccgp.gov.cn/cggg/zygg/zbgg/202206/t20220615_18085977.htm	江苏省消防救援总队训练与战勤保障支队年度食材供货及配送服务项目中标公告	服务
13691	18082714	江苏省消防救援总队省消防应急救援指挥中心项目改建和扩建工程设计成交公告	服务/工程咨询管理服务/工程设计服务	http://www.ccgp.gov.cn/cggg/zygg/cjgg/202206/t20220615_18082714.htm	江苏省消防救援总队省消防应急救援指挥中心项目改建和扩建工程设计成交公告	服务
13692	18083348	服务器软硬件和网络安全及交换设备运维服务采购项目成交公告	服务/其他服务	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18083348.htm	服务器软硬件和网络安全及交换设备运维服务采购项目成交公告	服务
13693	18084111	厦门国创中心先进电驱动技术创新中心eTC高性能混合动力变速箱开发项目成交公告	货物/通用设备/机械设备/减速机及传动装置/无级变速器	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18084111.htm	厦门国创中心先进电驱动技术创新中心高性能混合动力变速箱开发项目成交公告	货物
13694	18085947	深圳市规划和自然资源局深圳市总部项目遴选及用地供应政策跟踪、实施评估及政策调整优化中标公告	服务/其他服务	http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085947.htm	深圳市规划和自然资源局深圳市总部项目遴选及用地供应政策跟踪实施评估及政策调整优化中标公告	服务
13696	18083031	中国民航科学技术研究院民航服务质量监督平台第03包：IT设备租赁成交公告	服务/租赁服务（不带操作员）/计算机设备和软件租赁服务	http://www.ccgp.gov.cn/cggg/zygg/cjgg/202206/t20220615_18083031.htm	中国民航科学技术研究院民航服务质量监督平台第包设备租赁成交公告	服务
13697	18085409	某部食堂整修改造项目设计评审结果公示	服务/工程咨询管理服务/工程设计服务	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18085409.htm	某部食堂整修改造项目设计评审结果公示	服务
13698	18085455	某部食堂整修改造项目监理评审结果公示	服务/工程咨询管理服务/工程监理服务	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18085455.htm	某部食堂整修改造项目监理评审结果公示	服务
13699	18085697	广东腐蚀科学与技术创新研究院介电常数测试仪采购项目（重招）（0809-2240GDC13081A）成交公告	货物/其他货物/其他不另分类的物品	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18085697.htm	广东腐蚀科学与技术创新研究院介电常数测试仪采购项目重招成交公告	货物
13700	18084147	广州市医疗保险服务中心医疗保障基金综合监管第三方大数据分析与协查服务项目（项目编号：0835-220F35703081）成交公告	服务/信息技术服务/数据处理服务/其他数据处理服务	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18084147.htm	广州市医疗保险服务中心医疗保障基金综合监管第三方大数据分析与协查服务项目成交公告	服务
13701	18084579	深圳泰福物流有限公司印刷服务项目（单一来源采购）成交候选人公示	服务/其他服务	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18084579.htm	深圳泰福物流有限公司印刷服务项目单一来源采购成交候选人公示	服务
13702	18083392	广州市公用事业技师学院实习就业管理平台采购项目成交公告	货物/其他货物/其他不另分类的物品	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18083392.htm	广州市公用事业技师学院实习就业管理平台采购项目成交公告	货物
13723	18085902	广东海事局后勤保障基地海事执法培训设施维修项目成交结果公告	工程/其他建筑工程	http://www.ccgp.gov.cn/cggg/zygg/cjgg/202206/t20220615_18085902.htm	广东海事局后勤保障基地海事执法培训设施维修项目成交结果公告	工程
13724	18085869	基于高中信息技术学科必修2教材物联网课程普及教学探究中标公告	货物/专用设备/专用仪器仪表/教学专用仪器	http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085869.htm	基于高中信息技术学科必修教材物联网课程普及教学探究中标公告	货物
13726	18084695	应急管理部消防救援局南京训练总队教材出版服务竞争性磋商采购项目成交公告	服务/商务服务/印刷和出版服务/出版服务	http://www.ccgp.gov.cn/cggg/zygg/cjgg/202206/t20220615_18084695.htm	应急管理部消防救援局南京训练总队教材出版服务竞争性磋商采购项目成交公告	服务
13727	18085607	可视喉镜（第二次）采购评审结果公示（2021-JL13(03)-W30313）	货物/专用设备/医疗设备/其他医疗设备	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18085607.htm	可视喉镜第二次采购评审结果公示	货物
13728	18084734	部分房屋屋面防水成交公告	工程/其他建筑工程	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18084734.htm	部分房屋屋面防水成交公告	工程
13729	18085885	上海市科技创业中心中央空调维保服务成交公告	服务/维修和保养服务/空调、电梯维修和保养服务	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18085885.htm	上海市科技创业中心中央空调维保服务成交公告	服务
13730	18083240	厦门华沧-竞争性磋商-2022-HCCS-SH472-厦门一中海沧校区宿舍整改-成交结果公告	工程/其他建筑工程	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18083240.htm	厦门华沧竞争性磋商厦门一中海沧校区宿舍整改成交结果公告	工程
13731	18083659	湖北医药学院“学堂在线”网络课程平台、网络课程购买服务项目成交公告	服务/信息技术服务/其他信息技术服务	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18083659.htm	湖北医药学院学堂在线网络课程平台网络课程购买服务项目成交公告	服务
13732	18085772	某单位物业管理社会化保障服务项目评标结果公示	服务/环境服务/其他环境治理服务/其他环境治理服务	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18085772.htm	某单位物业管理社会化保障服务项目评标结果公示	服务
13733	18084782	某单位行吊电气模型等设备器材购置三次成交公告	服务/教育服务/其他教育服务	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18084782.htm	某单位行吊电气模型等设备器材购置三次成交公告	服务
13734	18085325	某系统配套设备设施应急采购竞争性谈判成交结果公示	货物/通用设备/计算机设备及软件/计算机网络设备/交换设备/其他交换设备,货物/通用设备/计算机设备及软件/终端设备/其他终端设备,货物/通用设备/计算机设备及软件/计算机设备/其他计算机设	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18085325.htm	某系统配套设备设施应急采购竞争性谈判成交结果公示	货物
13735	18086168	北京某部医学实验平台改造设计项目成交公告	服务/工程咨询管理服务/工程设计服务	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18086168.htm	北京某部医学实验平台改造设计项目成交公告	服务
13736	18085778	某部鸟情调查服务采购项目采购结果公示	服务/其他服务	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18085778.htm	某部鸟情调查服务采购项目采购结果公示	服务
13737	18085982	基础教学楼整修改造工程中标结果公示	工程/其他建筑工程	http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220615_18085982.htm	基础教学楼整修改造工程中标结果公示	工程
13738	18085622	数据汇聚平台及基础临床与教学应用采购评审结果公示（2022-JL13(03)-W30209）	货物/专用设备/医疗设备/其他医疗设备	http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220615_18085622.htm	数据汇聚平台及基础临床与教学应用采购评审结果公示	货物
